"path","bytes","sha256","attributes","gitState","classification","action"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_INPUTS_BEFORE.csv","182172","10FB40D87E95E4F088A042BBAAE7DDDB43AF13573960ABAB27BC8A1FCDED635B","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_NEW_LOG_CLASSIFICATION.csv","342","D4608F83C56A4F881DBF220EAC4B15C0241D724C761FCA0E1798EFF7125FC699","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_PRESERVATION.json","201","1CA58F92B0D1C39539CF7D0920DFEDC7A47195154FC973437AC8DAB3569E105F","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/postgo_preserve.ps1","1856","A1EB6C0E276DB404065CB85ADAB4D83630976AF95227B64F1298C3155B1ACD3F","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_REFERENCE_CHECK.json","368","AB60D3FEC6B4046E1B9502EB1EDF763FD92759E8F4D3C2F884B12B2F79BC9BE9","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/postgo_references.ps1","3082","860173AC5973A4D9A7A3AC55357D82ADC3F3245F8E1BECD334723E0CE51FEEED","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_REMOVED.csv","11951","77268677D9ED19C5BA42AE5D5E4C531B674611F69A94988AD95891118CC1023F","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/POSTGO_REPORT.md","27603","B13751C6DFD1D4290DA5E64C7DFC1420800018A456845303079E9343B3D89952","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDECLARED_CONFIG.json","6332","6898EA05179C276746D09DBA51395B91BDA2C016EEBEB458FF22281DDDFE1463","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDICTION_INPUTS_BEFORE.csv","122176","EF4D35EF1C2048C13F144B37357833605B1A484A348F5AA5B54B2EF6BC56DE93","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDICTION_PLAN.md","9064","F4004E10C76CD6B4681BBB439BE3AA96A671E5F0B3370EFC4389CFB6CEAB4272","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/prediction_preserve.ps1","1499","7B9BDB420E4A067FA39FF7ACBC0D59DE758F3E27C2A182656F5F64F6B3E56BF5","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDICTION_REPAIR_PLAN.md","2227","E848E3BC0DA5396B7129C2D36A56AD6CDA278FB5FD3A797BAB437734B61B04FF","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDICTION_REPAIR_PRESERVATION.json","184","6DF1E5A4A380594FAF4E850304E0E3F53EE7F940AD2655EE9EB6D400DB5CC5CD","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PREDICTION_REPORT.md","20220","9DCF7B8AA9990CFA98F5D8416184BC5F30D9D2FAAACD657591635DAFDE6154B7","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PROTECTED_AFTER.csv","30823","CCA98D3DC691D991EA29634A2312BB27A5A1811071F454066A5FC1BA04929FF7","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/PROTECTED_BEFORE.csv","30823","CCA98D3DC691D991EA29634A2312BB27A5A1811071F454066A5FC1BA04929FF7","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_CASES.json","22631","4ABC3B3A0873A6E62B77F9135F9CABB4A10F3ED4C7E85EBCEEF3E315994459C8","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_CASES.mat","2738897","960F503C710F4CB26AC581ACB1EFC296C34B442AA7B0B52A3C3CA71C2F80DEB9","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_COMPARISONS.json","40900","EB2D61F263A28E111ACE378923166CB9918C45631036C1330806B709E57D0AD5","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_INDEPENDENT_AUDIT.json","8025430","9683BA97FD81B4D5EB3494A635C7A357FA56005F65A81D0274C156B45D8C4CF6","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_INPUTS_AFTER.csv","39525","D6BB8EEFA688E03B837FFB9D979662D0855BB177E36E092BD16F661EC22271E4","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_INPUTS_BEFORE.csv","39525","9F6507E79A6565D837FB6A603A80C2D51441ECFA48FBE7B89AD09E0EC2132F24","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_NOTION_PUBLICATION.json","6382","8D66EAE4137417EF175ACFBA0C86BCBC2F7FCCB66043815560305B68B2289CDE","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_PLAN.md","4698","236D48F0ED8D92D7998229475FA1C67DF1D6AE8E41C815B5AEFF7AD606CF1BEA","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/recovery_preservation.ps1","1558","109C5E0D6699004DA3F9DF42E1C64658906321CBC70DF8FB82F4DFFD7B3F871B","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RECOVERY_REPORT.md","9281","F666B313B083AF2FD4EE5ECB84899C43F5378BC482A22C74BD612DE88792B3F7","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/REFERENCE_FROZEN.json","10807","9B477BE549F7B1822748ECC7C7165A28071CCAE6525B0D845752D2994458F471","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/RENDERED_VALUE_AUDIT.json","69","18AC10763E16A566CDBB97FD275CE4A9FE4F378FD2FED3EABD74524667448918","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"artifacts/manifests/stage3_cortical_state_feasibility/STOP_PRESERVATION.json","617","C9AC22E0B5163E1EB48D40264F1ED1BF3915E686157938B440E5F35F9A37A870","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/published_generator_config.m","2042","43D5033477E4E4396C96AD62265217D0EC825000F3F2ED923C0527636B16A56D","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/require_kao_reference.m","698","A210729F45EE1B32AADAE4316A72AAB59FEC1646C0676E4992081023AD6F9832","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/stage_1_gate1_config.m","2929","D227615AEA378EF571143A49F9107892767823B3D5534DA19415918B5B5265CF","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/stage_2_config.m","2276","99273ABE2C69C61BFCA40D9EB7EDAD9400D5CB8646F374C1A2AA72E03D849C5A","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/stage_2_geometry_config.m","1352","6A7B62619F6D6E8D5F642A72134176BAC434C16239A61D44E7D6DDBB304B2C31","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"config/stage_3_config.m","3239","DA2554C5A96553A859D890DD4066D33441BE0BFE3BD82389D738428C17CB4BE4","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/alignment95/FIGURE_LEGENDS.md","9440","FD39857EF47F088F8E3D0435EDC942040467BF2E388BDBA557BFE5112EF48A52","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/alignment95/IMPLEMENTATION_NOTES.md","4483","4426B2AE89E5023709B974D6E8F8AF1E48AD8CFEEB071D7708A33C2631EF8439","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/alignment95/PANEL_SOURCES.md","3329","FE1399266E4177943ADBF0E6EBD5ECB7C04754BEBB1FF2006BEA4E1BEDCE8FFF","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/alignment95/PLAN.md","4433","482FC2AA3BF0ECD41476A5B470D107A198DE2DC116FE787F431F43CA549E096E","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/alignment95/REPORT.md","16266","FA7F14599F662D7F612208B64EF346CC714C178F6A8D1AD487CD17B872BE9B7A","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/CURRENT_REVIEW.md","3651","F0193640E44B17B78D3792D4259C105B7EF8F6C362F5B4B2DDE83116D483BE85","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/EMPIRICAL_SOURCE.md","2156","CFDD6B9A605A1A6D9372B0D105797EA8BB8F5202E5339CE2FA00F4EC0539A874","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/FIGURE_LEGENDS.md","11160","43536A5425B78DF6CFC671B2587E4CC1B3EB2A4DB76DC084D4838BB946F20808","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/IMPLEMENTATION_NOTES.md","6063","B5ECA88988246F0B9CF42188D334FF196882D577D818A70618DA975BF4FAAEF3","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/CAPTIONS.md","6865","91B72EAB17F2AC883D4F0C22E0F2D6419A8F4FB1218F64A5FFCBE3F25A2A5C98","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/COMPLETION.md","6262","B7233C3247801E6A9F44A6E775CA93F2CFDACABD627994649F6402454FD8695A","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/DATA_DICTIONARY.md","4182","6E69A159C6F7F22680CF6DB083121C3C338304FE741CEFA35847D4851B9EC97D","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/EXECUTION_NOTES.md","2818","E89808788DFBF192CE419DA650CA70E3EEC7D7DBEC1F0A57693DF9B7270B72F2","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/NOTION_CONTRACT.md","16632","6D9328FD3C33E9C290235B52B11BF66C0AB2A12379728DE4F49F85AD85BCB375","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/PLAN.md","5233","E38CA594776D8C3A37745529043FE4B272F093BF524E719CD5E0F70A0073202E","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/README.md","1879","93181FB086C9CC0BBBFADC49677E05535630B47C9ABBAF95E707AB8EA132D9C9","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/noise_sensitivity/REPORT.md","18809","862017E00AD94357FED88424FC218ED8C4E1AEB3B14DA5B5F4AD286404A053E5","Archive","untracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/PANEL_SOURCES.md","3293","22CC239EEBDC4E50E06EE37AD319D46F0B8D8E5D04331C108923A728A9EBBB1B","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/PLAN.md","9403","6BCDC71D309E6C1362134C5A219EA5346CC1B243E52AC01E13B079D55085396D","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
"docs/paper_ready/prediction/FIGURE_LEGENDS.md","5057","046F7B52DABCE393ACCAF175A96EE0ACED2438370686929CC476EAF79F600599","Archive","tracked","durable science/code/documentation/infrastructure","retain; no deletion authorized by classification alone"
